url	type	value
atd31.fr	google fonts	https://fonts.googleapis.com/css?family=Droid+Sans
atd31.fr	google analytics	https://www.google-analytics.com/analytics.js
atexo.com	google fonts	http://fonts.googleapis.com/css?family=Lato:100,300,regular,700,900|Open+Sans:300|Indie+Flower:regular|Oswald:300,regular,700&subset=latin,latin-ext
atexo.com	google analytics	https://www.google-analytics.com/analytics.js
atih.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Raleway:400,600,700
atih.sante.fr	jQuery	https://code.jquery.com/jquery-1.9.1.min.js
atih.sante.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/toastr.js/2.0.1/css/toastr.css
aubagne.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js
aubagne.fr	google fonts	https://fonts.googleapis.com/css?family=Roboto:100,300,400,700
aube.gouv.fr	xiti	http://logp4.xiti.com/hit.xiti?s=491173&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=2320322689553&jv=0&re=800x600&vtag=4.5.4&hl=23x20x32&r=1920x1200x24x24&ref=
aucame.fr	google	https://www.google.com/recaptcha/api.js
aucame.fr	google fonts	https://fonts.googleapis.com/css?family=Montserrat:100,100i,200,200i,300,300i,400,400i,500,500i,600,600i,700,700i,800,800i,900,900i|Open+Sans:300,300i,400,400i,600,600i,700,700i,800,800i|Questrial
aucame.fr	jQuery	https://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css
aucame.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-7191607-1
aucame.fr	twitter	https://platform.twitter.com/widgets.js
aucame.fr	google analytics	https://www.google-analytics.com/analytics.js
aude.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=477527&s2=1&p=Accueil&hl=23x20x31&vrn=1&lng=en-US&vtag=43001&idp=2320311847253&jv=0&r=1920x1200x24x24&re=800x600&ref=
aurbse.org	google	https://maps.google.com/maps/api/js?libraries=places&key=AIzaSyAr-T1IKnhV3EQh5iBIKJri0L34mFBO7dk&ver=429a7e
aurbse.org	google analytics	https://www.google-analytics.com/analytics.js
aurh.fr	google analytics	https://ssl.google-analytics.com/ga.js
aurh.fr	facebook	https://connect.facebook.net/en_GB/all.js
aurh.fr	twitter	https://platform.twitter.com/widgets.js
autorite-statistique-publique.fr	google fonts	https://fonts.googleapis.com/css?family=Roboto%3Aregular%2Citalic%2C100%2C300%2C500%2C700%2C900%7CLibre+Baskerville%3Aregular%2Citalic%2C700%7CLemonada%3Aregular%2C300%2C500%2C600%2C700%26subset%3Dlatin%2C
autorite-statistique-publique.fr	jsdelivr	https://cdn.jsdelivr.net/wp/wp-slimstat/tags/4.8.8.1/wp-slimstat.min.js
autoritedelaconcurrence.fr	google tag manager	https://www.googletagmanager.com/gtm.js?id=GTM-M8B9NMD
auvergne-rhone-alpes.direccte.gouv.fr	xiti	http://logc279.xiti.com/hit.xiti?s=542961&s2=3&p=accueil&vrn=1&ac=&an=&lng=en-US&idp=2320359273857&jv=0&re=800x600&vtag=4.6.2&hl=23x20x35&r=1920x1200x24x24&rn=1601587235075&ref=
auvergne-rhone-alpes.gouv.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=566502&ts=1601587236867&idclient=2320368206180&vtag=5.5.1b&ptag=js&r=1920x1200x24x24&re=800x600&hl=23x20x36&lng=en-US&idp=2320369460522&jv=0&p=Accueil_auvergne_rhone_alpes&s2=1&x1=[article]&ref=
auvergne-rhone-alpes.safire.fonction-publique.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
auvergnerhonealpes.fr	google fonts	https://fonts.googleapis.com/css?family=Lora:700i|Open+Sans:300,300i,400,400i,600,600i,700,700i,800,800i
auvergnerhonealpes.fr	google tag manager	https://www.googletagmanager.com/gtm.js?id=GTM-K5JW86D
auvergnerhonealpes.fr	facebook	https://connect.facebook.net/en_US/fbevents.js
auvergnerhonealpes.fr	google analytics	https://www.google-analytics.com/analytics.js
auvergnerhonealpes.fr	google	https://adservice.google.com/ddm/fls/z/dc_pre=CL2t5bOplOwCFeQKBgAdregPEg;src=8013475;type=instit;cat=homepage;ord=2880282847252;gtm=2wg9n1;auiddc=*;~oref=https%3A%2F%2Fwww.auvergnerhonealpes.fr%2F
aveyron.gouv.fr	xiti	http://logp4.xiti.com/hit.xiti?s=491129&s2=1&p=Accueil&hl=23x20x39&vrn=1&lng=en-US&vtag=43001&idp=2320397787376&jv=0&r=1920x1200x24x24&re=800x600&ref=
aviation-civile.gouv.fr	xiti	https://logs177.xiti.com/hit.xiti?s=578816&ts=1601587240292&vtag=5.6.1&ptag=js&r=1920x1200x24x24&re=800x600&hl=23x20x40&lng=en-US&idp=2320402473230&jv=0&p=politiques_publiques::aviation-civile::aviation-civile&s2=4&mc=&np=1&x1=2&x2=fr&x3=0&ptype=0-0-0&ref=
avicca.org	google	https://ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js
avicca.org	google fonts	https://fonts.googleapis.com/css?family=Muli:700|Roboto:300,400,500
avicca.org	addThis	https://s7.addthis.com/js/300/addthis_widget.js
avicca.org	google analytics	https://www.google-analytics.com/analytics.js
avicca.org	youtube	https://www.youtube.com/embed/u_8QyL87h0s
banque-france.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:400,600,700,300,400italic,600italic,700italic,300italic
banque-france.fr	twitter	https://pbs.twimg.com/profile_images/811522781007450112/U2X-9VTx_normal.jpg
banque-france.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=574744&ts=1601587241875&vtag=5.4.0&ptag=js&r=1920x1200x24x24&re=800x600&hl=23x20x41&lng=en-US&idp=2320413636564&jv=0&at=0&p=accueil&s2=1&vrn=1&x1=0&x2=[fr]&ref=
banque-france.fr	google	https://imasdk.googleapis.com/js/sdkloader/ima3.js
bas-rhin.gouv.fr	xiti	http://logp4.xiti.com/hit.xiti?s=491160&s2=1&p=Accueil&hl=23x20x46&vrn=1&ac=&an=&lng=en-US&idp=2320466409008&jv=0&re=800x600&vtag=44007&hl=23x20x46&r=1920x1200x24x24&ref=
base-donnees-publique.medicaments.gouv.fr	google fonts	http://fonts.googleapis.com/css?family=Noticia+Text
base-donnees-publique.medicaments.gouv.fr	xiti	http://logc407.xiti.com/hit.xiti?s=567041&s2=2&p=pg_App&vrn=1&ac=&an=&lng=en-US&idp=2320451105934&jv=0&re=800x600&vtag=4.6.4&hl=23x20x45&r=1920x1200x24x24&rn=1601587245271&ref=
basol.developpement-durable.gouv.fr	google analytics	https://ssl.google-analytics.com/ga.js
bdp.scrib.culture.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700&subset=all
bernaynormandie.fr	google	https://ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js
bernaynormandie.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-12007707-28
bernaynormandie.fr	google analytics	https://www.google-analytics.com/analytics.js
beta.legifrance.gouv.fr	xiti	https://logs4.xiti.com/hit.xiti?s=124093&idclient=deafe602-0880-46a7-94d3-3bca9648da65&ts=1601587248579&vtag=5.18.1&ptag=js&r=1920x1200x24x24&re=800x600&hl=23x20x48&lng=en-US&idp=2320489112863&jv=0&p=&s2=65&ref=https://www.legifrance.gouv.fr/
bibliotheques.enseignementsup-recherche.gouv.fr	FontAwesome	https://pro.fontawesome.com/releases/v5.2.0/css/all.css
bibliotheques.enseignementsup-recherche.gouv.fr	cloudflare	http://cdnjs.cloudflare.com/ajax/libs/angular.js/1.4.7/angular.js
bibliotheques.enseignementsup-recherche.gouv.fr	xiti	https://logs4.xiti.com/hit.xiti?s=124090&p=&vrn=1&ac=&an=&lng=en-US&idp=2320519268647&jv=0&re=800x600&vtag=4.7.0&hl=23x20x51&r=1920x1200x24x24&rn=1601587251905&ref=
bibliotheques.enseignementsup-recherche.gouv.fr	twitter	http://platform.twitter.com/widgets.js?_=1601587251915
biep.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
biep.gouv.fr	xiti	https://logs4.xiti.com/hit.xiti?s=489214&s2=13&p=accueil_portail&hl=23x20x54&vrn=1&ac=&an=&lng=en-US&vtag=43003-32001&idp=2320544658641&jv=0&r=1920x1200x24x24&re=800x600&ref=
blog.diplomatie.gouv.fr	xiti	https://logs1409.xiti.com/hit.xiti?s=609103&idclient=4077cd8d-4d45-4ddb-a60a-fac922b1c646&ts=1601587253462&vtag=5.18.1&ptag=js&r=1920x1200x24x24&re=800x600&hl=23x20x53&lng=en-US&idp=2320533162833&jv=0&p=accueil_en&s2=1&vrn=1&x1=[26070]&x2=[en]&x3=[https://www.diplomatie.gouv.fr/en/]&ref=
bm.scrib.culture.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700&subset=all
bnf.fr	xiti	https://logs.xiti.com/hit.xiti?s=18798&ts=1601587257613&idclient=db42fb08-8564-4d0c-ab2a-c6dc6c416c9e&vtag=5.15.0&ptag=js&r=1920x1200x24x24&re=800x600&hl=23x20x57&lng=en-US&idp=2320579382880&jv=0&p=Page%20d%27accueil%20BnF&s2=28&vrn=1&ref=
bonnetable.fr	google fonts	https://fonts.googleapis.com/css?family=Pacifico|Patrick+Hand
bordeaux-metropole.fr	addThis	https://s7.addthis.com/js/300/addthis_widget.js
bordeaux-metropole.fr	google tag manager	https://www.googletagmanager.com/gtm.js?id=GTM-TCCHZL
bordeaux-metropole.fr	google analytics	https://www.google-analytics.com/analytics.js
bordeaux-metropole.fr	hotjar	https://static.hotjar.com/c/hotjar-1583246.js?sv=7
bordeaux-metropole.fr	twitter	https://pbs.twimg.com/profile_images/997133277365522432/WNCtZt4c_normal.jpg
bouches-du-rhone.gouv.fr	xiti	https://logp4.xiti.com/hit.xiti?s=491128&s2=1&p=Accueil&hl=23x21x0&vrn=1&ac=&an=&lng=en-US&vtag=42014&idp=2321009075382&jv=0&r=1920x1200x24x24&re=800x600&ref=
bourgogne-franche-comte.safire.fonction-publique.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
bourgognefranchecomte.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.css
bourgognefranchecomte.fr	instagram	https://scontent-cdg2-1.cdninstagram.com/v/t51.29350-15/118763640_319099069296463_8739178034122910511_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=0lqeuWgOVN0AX9El6TZ&_nc_ht=scontent-cdg2-1.cdninstagram.com&oh=3acd66917df9024b794814d75c709a25&oe=5F9C0461
bourgognefranchecomte.fr	google fonts	https://fonts.googleapis.com/css?family=PT+Sans:400,700
brest-metropole.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.4.1/jquery.min.js
brest-metropole.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans+Condensed:300,300i,700|Open+Sans:300,300i,400,400i,600,600i,700,700i,800,800i
brest-metropole.fr	google tag manager	https://www.googletagmanager.com/gtm.js?id=GTM-P7XG2FM
brest-metropole.fr	google analytics	https://www.google-analytics.com/analytics.js
brest-metropole.fr	hotjar	https://static.hotjar.com/c/hotjar-1479130.js?sv=7
brest-metropole.fr	google	https://www.google.com/ads/ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j86&tid=UA-132222164-10&cid=1297540121.1601587262&jid=1192919824&_u=YEBAAAAAAAAAAC~&z=1420477361
bretagne.bzh	google fonts	https://fonts.googleapis.com/css?family=Open+Sans%3A400%2C600%2C700%2C800&display=swap&ver=5.3.2
bretagne.bzh	FontAwesome	https://use.fontawesome.com/releases/v5.11.2/css/all.css?ver=502265320
bretagne.bzh	google	https://www.google.com/recaptcha/api.js?render=6LcfDucUAAAAAMXbHD6wVq4v04AWhfWoBkpjvndp&ver=3.0
bretagne.bzh	twitter	https://pbs.twimg.com/media/EirpymqXgAEJvZ7.jpg
bretagne.gouv.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=566495&ts=1601587273421&idclient=2320368206180&vtag=5.5.1b&ptag=js&r=1920x1200x24x24&re=800x600&hl=23x21x13&lng=en-US&idp=2321135667872&jv=0&p=Accueil_bretagne&s2=1&x1=[article]&ref=
bretagne.pref.gouv.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=566495&ts=1601587275301&idclient=2320368206180&vtag=5.5.1b&ptag=js&r=1920x1200x24x24&re=800x600&hl=23x21x15&lng=en-US&idp=232115713428&jv=0&p=Accueil_bretagne&s2=1&x1=[article]&ref=
bretagne.safire.fonction-publique.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
cada.data.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Lato:400,700,400italic
cadastre.data.gouv.fr	polyfill.io	https://cdn.polyfill.io/v2/polyfill.min.js?features=Array.prototype.includes,modernizr:es6string,Promise,fetch
cades.fr	google analytics	https://www.google-analytics.com/analytics.js
calvados.gouv.fr	xiti	http://logp4.xiti.com/hit.xiti?s=491127&s2=1&p=Accueil&hl=23x21x22&vrn=1&lng=en-US&vtag=43001&idp=2321228281554&jv=0&r=1920x1200x24x24&re=800x600&ref=
campus.aphp.fr	bootstrapcdn	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css
campus.aphp.fr	google fonts	https://fonts.googleapis.com/css?family=Montserrat:400,700
campus.aphp.fr	google	https://ajax.googleapis.com/ajax/libs/jquery/3.1.0/jquery.min.js
cancer-estparisien.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
cancer-estparisien.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
cancer-estparisien.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
cancer-estparisien.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
cancer-estparisien.aphp.fr	twitter	http://platform.twitter.com/widgets.js?_=1601587283820
cancer-ghparis10.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
cancer-ghparis10.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
cancer-ghparis10.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
cancer-ghparis10.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
cancer-ghparis10.aphp.fr	youtube	https://www.youtube.com/embed/videoseries?list=PLGVBr5pHLSWb8qTgEGyCM46B-PVUydVM0
cancer-ghparis10.aphp.fr	google fonts	https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4AMP6lQ.woff2
cancer-grossesse.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
cancer-grossesse.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
cancer-grossesse.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
cancer-grossesse.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
cantal.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=482003&s2=1&p=Accueil&hl=23x21x26&vrn=1&lng=en-US&vtag=43001&idp=2321268076378&jv=0&r=1920x1200x24x24&re=800x600&ref=
cap-atlantique.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js
cap-atlantique.fr	google fonts	https://fonts.googleapis.com/css?family=Ubuntu:300,400,500,700
cartedevoeux.agriculture.gouv.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/materialize/1.0.0/css/materialize.min.css
cartedevoeux.agriculture.gouv.fr	FontAwesome	https://use.fontawesome.com/releases/v5.5.0/css/all.css
cartedevoeux.agriculture.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Oxygen:400,300,700|Open+Sans+Condensed:700|Lato:400,900|Material+Icons
cartographie.atih.sante.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=
cartographie.atih.sante.fr	jQuery	https://code.jquery.com/jquery-3.4.1.min.js
catalogue.ifore.developpement-durable.gouv.fr	google	https://apis.google.com/js/plusone.js
catalogue.ifore.developpement-durable.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
cc-hvs.fr	google fonts	https://fonts.googleapis.com/css?family=Source+Sans+Pro:400,700
cc-hvs.fr	bootstrapcdn	https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css
cc-hvs.fr	facebook	https://www.facebook.com/plugins/page.php?href=https%3A%2F%2Fwww.facebook.com%2FCommunauteDeCommunesHautValDeSevre%2F&tabs=timeline&width=340&height=70&small_header=true&adapt_container_width=true&hide_cover=false&show_facepile=false&appId=1227531713934852
cc-hvs.fr	google analytics	https://www.google-analytics.com/analytics.js
cca.bzh	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:300,300italic,regular,italic,600,600italic,700,700italic,800,800italic&subset=latin
cca.bzh	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/cookieconsent2/1.0.10/cookieconsent.min.js
cca.bzh	google analytics	https://www.google-analytics.com/analytics.js
ccomptes.fr	google tag manager	https://www.googletagmanager.com/gtm.js?id=GTM-M77KBC9
ccomptes.fr	google analytics	https://www.google-analytics.com/analytics.js
ccomptes.fr	google	https://www.google.com/ads/ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j86&tid=UA-32096018-1&cid=116862942.1601587301&jid=684541838&_u=YEBAAEAAAAAAAC~&z=1780330089
ccpbs.fr	google	https://ajax.googleapis.com/ajax/libs/jquery/1.10.1/jquery.min.js
ccpbs.fr	google maps	https://maps.googleapis.com/maps/api/js?key=AIzaSyCnFx58AV3mP6-4Fy3MnltWx8vfRaMfTkM&sensor=true
ccpbs.fr	google analytics	https://www.google-analytics.com/analytics.js
ccpbs.fr	twitter	https://platform.twitter.com/widgets.js
ccpbs.fr	youtube	https://www.youtube.com/embed/vSqokquXY9M?feature=oembed
ccpbs.fr	xiti	http://logv4.xiti.com/g.xiti?s=534662&p=accueil&hl=23x21x40&r=1920x1200x24x24&ref=
ccpbs.fr	google fonts	https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2
ccpcp.bzh	google fonts	https://fonts.googleapis.com/css?family=Roboto%3A400%2C400italic%2C700%2C300%7COpen+Sans%3A400%7CRoboto+Slab%3A300%2C100&ver=1592984573
ccpcp.bzh	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-112240284-1
ccpcp.bzh	google analytics	https://www.google-analytics.com/analytics.js
ccpld.bzh	google fonts	https://fonts.googleapis.com/css?family=Raleway:400,800&display=swap
ccpld.bzh	google	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit
cdg47.fr	google	https://ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js
cdg47.fr	bootstrapcdn	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/js/bootstrap.min.js
cdg59.fr	google maps	http://maps.googleapis.com/maps/api/js?key=AIzaSyBK8817HgNUY4lbHUNdqTJIhqJAJfFvXq0
cdg59.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js
cdg59.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-2290113-1
cdg59.fr	google fonts	https://fonts.gstatic.com/s/roboto/v18/CrYjSnGjrRCn0pd9VQsnFOvvDin1pK8aKteLpeZ5c0A.woff
cdg59.fr	google analytics	https://www.google-analytics.com/analytics.js
cdg62.fr	FontAwesome	https://use.fontawesome.com/releases/v5.7.1/css/all.css
cdg62.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/cookieconsent2/1.0.10/dark-top.css
cdg62.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:700
cdg62.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-144026239-1
cdg85.fr	FontAwesome	https://use.fontawesome.com/releases/v5.2.0/css/all.css
cdg85.fr	google fonts	https://fonts.googleapis.com/css?family=Muli:200,200i,300,300i,400,400i,600,600i,700,700i,800,800i,900,900i&qgpext
cea.fr	google	https://www.google.com/recaptcha/api.js?hl=fr
cea.fr	google analytics	http://www.google-analytics.com/analytics.js
cedit.aphp.fr	google maps	http://maps.googleapis.com/maps/api/js?key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&sensor=false&ver=1.2.1
cedit.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
cedit.aphp.fr	google	https://apis.google.com/js/plusone.js
cedit.aphp.fr	twitter	http://platform.twitter.com/widgets.js
cedit.aphp.fr	facebook	http://connect.facebook.net/fr_FR/all.js
centre-val-de-loire.direccte.gouv.fr	xiti	http://logc279.xiti.com/hit.xiti?s=542961&s2=7&p=accueil&ac=&an=&lng=en-US&idp=2321517018867&jv=0&re=800x600&vtag=4.6.2&hl=23x21x51&r=1920x1200x24x24&rn=1601587311218&ref=
centre-val-de-loire.gouv.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=566493&ts=1601587312344&idclient=2320368206180&vtag=5.5.1b&ptag=js&r=1920x1200x24x24&re=800x600&hl=23x21x52&lng=en-US&idp=2321529785990&jv=0&p=Accueil_centre_val_de_loire&s2=1&x1=[article]&ref=
centre-val-de-loire.safire.fonction-publique.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
cer.sengager.fr	google	https://ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js
cer.sengager.fr	xiti	https://logs1279.xiti.com/hit.xiti?s=518382&ts=1601587313698&vtag=5.14.0&ptag=js&r=1920x1200x24x24&re=800x600&hl=23x21x53&lng=en-US&idp=2321536564636&jv=0&p=home_CER&s2=115&vrn=1&x1=non&x2=autres&ref=
cerema.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:300,400,400i,700,700i
cerema.fr	bootstrapcdn	https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css
cerema.fr	google analytics	https://www.google-analytics.com/analytics.js
cergypontoise.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-20658902-2
cergypontoise.fr	google fonts	https://fonts.googleapis.com/css?family=Roboto:300,400,500,700,900|Roboto+Condensed:400,700
cergypontoise.fr	google analytics	https://www.google-analytics.com/analytics.js
certificat-air.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:300,400,600
certificat-air.gouv.fr	google	https://www.google.com/recaptcha/api.js
certificat-air.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
